"Size","Time","Protocol"
120.57142857142857,0.08961164951324463,SMTP
146.5,0.24407801628112794,SMTP
106.0,0.11645402908325195,SMTP
87.8,0.5240194797515869,SMTP
72.5,0.7962824276515416,SMTP
78.2,1.0949992537498474,SMTP
91.2,0.5289537310600281,SMTP
61.714285714285715,0.5558916727701823,SMTP
68.0,0.0,SMTP
87.65,0.7435667891251413,SMTP
68.0,0.0,SMTP
68.0,0.0,SMTP
68.0,0.0,SMTP
99.83333333333333,0.2941784381866455,SMTP
102.0,3.48452897866567,SMTP
67.33333333333333,0.8870455026626587,SMTP
140.33333333333334,0.7192765474319458,SMTP
135.0,3.567378520965576,SMTP
77.0,0.6788891553878784,SMTP
99.375,0.40336571420942036,SMTP
105.42857142857143,0.993301510810852,SMTP
577.2,0.2546129822731018,SMTP
540.3174603174604,0.02290337316451534,SMTP
565.35,0.06026767472089347,SMTP
519.6857142857143,0.6161197914796717,SMTP
372.25,3.2348275979359946,SMTP
740.4444444444445,0.10795763405886563,SMTP
647.8695652173913,0.30487349900332367,SMTP
1380.3917050691243,0.057642796956575836,SMTP
750.8333333333334,0.5427244186401368,SMTP
715.2,0.3456304669380188,SMTP
82.0,0.49365055561065674,SMTP
83.0,0.5758124589920044,SMTP
67.5,0.3950796922047933,SMTP
827.8333333333334,0.6538070201873779,SMTP
81.0,15.700136065483093,SMTP
67.33333333333333,0.49213707447052,SMTP
67.33333333333333,15.492390990257263,SMTP
46.0,0.0,SMTP
48.941818181818185,13.342539353962362,SMTP
68.83333333333333,0.25450682640075684,SMTP
1139.342105263158,0.03859329868007351,SMTP
488.95714285714286,0.16305441787277442,SMTP
68.0,0.18022191524505615,SMTP
74.8,0.08094048500061035,SMTP
74.8,0.48927098512649536,SMTP
450.0,0.5870518287022909,SMTP
520.4285714285714,0.7366463343302408,SMTP
388.5,27.842537130628312,SMTP
450.125,0.5975255625588554,SMTP
449.14285714285717,0.31119831403096515,SMTP
519.5714285714286,0.29738469918568927,SMTP
926.8409090909091,1.3560186984927156,SMTP
870.6923076923077,0.3746989007089652,SMTP
46.0,0.0,SMTP
46.0,0.0,SMTP
764.125,0.010138611639699629,SMTP
58.0,0.13485193252563477,SMTP
58.0,0.769554853439331,SMTP
620.4,0.03676440776922764,SMTP
635.8717948717949,0.0974205544120387,SMTP
620.625,0.06189715556609325,SMTP
915.3666666666667,0.28099199821209087,SMTP
620.65,0.08164297617398776,SMTP
667.3783783783783,0.05717011292775472,SMTP
651.421052631579,0.09655329987809465,SMTP
703.3714285714286,0.04388579901526956,SMTP
620.675,0.08096386836125301,SMTP
685.6944444444445,0.0440206595829555,SMTP
621.025,0.10555110222254044,SMTP
935.9230769230769,0.2616375160217285,SMTP
667.7297297297297,0.04990347226460775,SMTP
666.918918918919,0.04226824972364637,SMTP
809.0322580645161,0.3293827692667643,SMTP
621.75,0.14097448495718148,SMTP
871.0,0.3725033689428259,SMTP
767.59375,0.29426426272238454,SMTP
955.5185185185185,0.5042094175632184,SMTP
931.9230769230769,0.2799244403839111,SMTP
650.3684210526316,0.11352327063276961,SMTP
814.6875,0.1554126431865077,SMTP
816.3823529411765,0.35775866652979993,SMTP
666.6756756756756,0.1677851676940918,SMTP
667.9459459459459,0.12290653255250719,SMTP
685.3611111111111,0.11224165643964495,SMTP
899.1481481481482,0.16253953713637131,SMTP
957.0,0.49269784413851225,SMTP
743.7272727272727,0.6742924675345421,SMTP
635.7948717948718,0.03979576888837313,SMTP
714.3589743589744,0.10093457447855096,SMTP
651.7894736842105,0.04077370102341111,SMTP
667.7297297297297,0.04111222426096598,SMTP
643.9024390243902,0.06992132663726806,SMTP
620.65,0.055002664908384666,SMTP
651.2051282051282,0.07015757811696906,SMTP
667.6486486486486,0.04395541879865858,SMTP
814.3,0.2525064863007644,SMTP
651.6052631578947,0.16012708560840502,SMTP
635.8205128205128,0.05420639012989245,SMTP
651.0,0.05847735018343539,SMTP
708.4594594594595,0.09000619252522786,SMTP
721.0882352941177,0.04057703596172911,SMTP
809.3529411764706,0.2809585730234782,SMTP
702.8,0.07808899879455566,SMTP
60.0,0.03113102912902832,SMTP
722.2941176470588,0.012072974985296076,SMTP
61.5,0.32621097564697266,SMTP
58.25,0.16270836194356283,SMTP
58.25,0.16213766733805338,SMTP
683.6111111111111,0.006914629255022321,SMTP
900.875,0.12090483788521059,SMTP
63.0,0.008587479591369629,SMTP
61.5,0.0048220157623291016,SMTP
61.0,0.0037870407104492188,SMTP
62.0,0.0037691593170166016,SMTP
60.333333333333336,0.8675755262374878,SMTP
60.333333333333336,2.2718429565429688,SMTP
684.1111111111111,0.016027654920305525,SMTP
666.4324324324324,0.0615151392088996,SMTP
702.0285714285715,0.35443417464985566,SMTP
63.666666666666664,0.3524434566497803,SMTP
62.333333333333336,0.41586804389953613,SMTP
665.8108108108108,0.028983553250630695,SMTP
650.421052631579,0.004389511572348105,SMTP
684.1666666666666,0.00487854140145438,SMTP
721.0,0.00611011909716057,SMTP
635.3589743589744,0.013615263135809647,SMTP
746.8285714285714,0.07327841309940114,SMTP
665.7567567567568,0.10130172305636936,SMTP
725.3888888888889,0.03486708913530622,SMTP
707.6585365853658,0.043738949298858645,SMTP
666.8918918918919,0.005093693733215332,SMTP
684.7222222222222,0.004506254196166992,SMTP
685.0555555555555,0.004619026184082031,SMTP
688.4473684210526,0.02456297101201238,SMTP
684.3333333333334,0.004436942509242467,SMTP
650.0,0.05931991499823493,SMTP
682.75,0.004525715964181083,SMTP
666.7567567567568,0.004413472281561958,SMTP
684.8888888888889,0.06237611089433943,SMTP
683.8888888888889,0.007130452564784459,SMTP
666.7567567567568,0.05436588658226861,SMTP
682.8333333333334,0.005062627792358399,SMTP
845.2058823529412,0.03176556934009899,SMTP
697.5121951219512,0.0744682490825653,SMTP
683.9166666666666,0.02853877203805106,SMTP
684.0277777777778,0.030431454522269114,SMTP
673.6410256410256,0.02382784140737433,SMTP
666.1891891891892,0.004856639438205295,SMTP
667.5405405405405,0.0045303040080600316,SMTP
650.1052631578947,0.043342951181772595,SMTP
684.0,0.004360709871564593,SMTP
813.0,0.10837825652091734,SMTP
683.1666666666666,0.015018033981323241,SMTP
671.1025641025641,0.01872018763893529,SMTP
690.421052631579,0.02773056803522883,SMTP
633.8717948717949,0.003972367236488744,SMTP
666.1351351351351,0.06953608327441746,SMTP
666.4054054054054,0.051854332288106285,SMTP
666.4594594594595,0.02729500002331204,SMTP
702.2857142857143,0.004705351941725787,SMTP
634.2307692307693,0.05947360239530865,SMTP
684.6944444444445,0.8727783952440534,SMTP
684.2222222222222,0.004309606552124023,SMTP
683.8888888888889,0.004519196919032506,SMTP
665.8648648648649,0.004961225721571181,SMTP
727.421052631579,0.06330200143762536,SMTP
634.8974358974359,0.019450658246090536,SMTP
656.875,0.024695793787638348,SMTP
665.6216216216217,0.1448782483736674,SMTP
684.1666666666666,0.006818601063319615,SMTP
667.2432432432432,0.025412552886539035,SMTP
743.1794871794872,1.3945667931908055,SMTP
620.5,0.019883406467926808,SMTP
704.7837837837837,0.5968408319685194,SMTP
666.4864864864865,0.02938313616646661,SMTP
683.7222222222222,0.06436151776994978,SMTP
683.5277777777778,1.3579617159707205,SMTP
684.1111111111111,0.08057571819850377,SMTP
665.8378378378378,0.005704085032145183,SMTP
666.6486486486486,0.021086474259694416,SMTP
667.1081081081081,0.00472055541144477,SMTP
666.8918918918919,0.016118082735273574,SMTP
684.9722222222222,0.009140709468296596,SMTP
722.4411764705883,0.00976160800818241,SMTP
683.0833333333334,0.0297356264931815,SMTP
702.8857142857142,0.4180526803521549,SMTP
724.7222222222222,0.03432994570050921,SMTP
666.4864864864865,0.004915999041663276,SMTP
683.3611111111111,0.02845862933567592,SMTP
742.4848484848485,0.007839061319828033,SMTP
702.0857142857143,0.004578611429999857,SMTP
665.7027027027027,0.005858831935458713,SMTP
705.6756756756756,0.02921371989780002,SMTP
684.7222222222222,0.3245208263397217,SMTP
650.3157894736842,0.21461154319144585,SMTP
666.7837837837837,0.004542032877604167,SMTP
650.9736842105264,0.004655947556366792,SMTP
666.8648648648649,0.01517171992195977,SMTP
683.1666666666666,0.004712629318237305,SMTP
688.7105263157895,0.02864097260140084,SMTP
634.1025641025641,0.05764163167853104,SMTP
666.2162162162163,0.004758331510755751,SMTP
684.1111111111111,0.0047106538500104635,SMTP
650.0,0.059587381981514594,SMTP
702.3714285714286,0.022393086377312157,SMTP
683.4166666666666,0.00458568845476423,SMTP
634.2045454545455,0.02436383380446323,SMTP
683.8888888888889,0.007673059191022601,SMTP
683.9722222222222,0.06356674603053501,SMTP
667.2972972972973,0.0603677233060201,SMTP
684.1388888888889,0.004707057135445731,SMTP
684.0,1.1569682257516043,SMTP
683.9444444444445,0.4109065123966762,SMTP
804.7058823529412,0.05273787903063225,SMTP
683.8611111111111,0.0045224802834647046,SMTP
69.0,1.0196219682693481,SMTP
61.5,0.042572975158691406,SMTP
61.5,0.4164600372314453,SMTP
606.8048780487804,0.031396675109863284,SMTP
63.0,0.025224924087524414,SMTP
63.0,0.02339351177215576,SMTP
62.333333333333336,0.012019038200378418,SMTP
749.5428571428571,0.11997576320872587,SMTP
63.666666666666664,0.38075459003448486,SMTP
63.0,0.014492511749267578,SMTP
669.027027027027,0.004662639564938015,SMTP
685.9444444444445,0.003399658203125,SMTP
723.1176470588235,0.010109937552249792,SMTP
741.0909090909091,0.011758841574192047,SMTP
655.175,0.5813677922273294,SMTP
62.333333333333336,0.3669079542160034,SMTP
64.33333333333333,0.02730250358581543,SMTP
701.8,0.03916344221900491,SMTP
67.0,0.25993549823760986,SMTP
721.6470588235294,0.026297670422178326,SMTP
721.3823529411765,0.04905694181268865,SMTP
59.666666666666664,0.05245006084442139,SMTP
794.7027027027027,0.014021171463860406,SMTP
63.0,0.014855504035949707,SMTP
66.33333333333333,0.015355467796325684,SMTP
64.33333333333333,0.016083598136901855,SMTP
64.33333333333333,0.015616536140441895,SMTP
66.33333333333333,0.015102982521057129,SMTP
64.33333333333333,0.10698544979095459,SMTP
65.0,0.01800405979156494,SMTP
61.0,0.028306961059570312,SMTP
65.0,0.019963979721069336,SMTP
667.027027027027,0.04518177774217394,SMTP
66.33333333333333,0.014845490455627441,SMTP
66.33333333333333,0.01900351047515869,SMTP
64.33333333333333,0.05403697490692139,SMTP
64.33333333333333,0.015297532081604004,SMTP
64.33333333333333,0.04597198963165283,SMTP
62.333333333333336,0.03561043739318848,SMTP
60.5,0.32798004150390625,SMTP
60.5,0.03250694274902344,SMTP
61.0,0.032369136810302734,SMTP
59.0,0.03280305862426758,SMTP
60.0,0.03254103660583496,SMTP
61.0,0.03267502784729004,SMTP
649.1842105263158,0.007984812195236618,SMTP
60.5,0.03247809410095215,SMTP
60.5,0.03273892402648926,SMTP
59.0,0.03262686729431152,SMTP
60.0,0.03263998031616211,SMTP
62.333333333333336,0.050657033920288086,SMTP
665.7837837837837,0.021364000108506944,SMTP
666.5945945945946,0.005496780077616374,SMTP
650.7368421052631,0.020020704011659365,SMTP
743.6571428571428,0.03275244376238655,SMTP
852.8490566037735,0.4984239981724666,SMTP
373.9065420560748,0.026778272862704296,SMTP
414.9072164948454,0.0206998015443484,SMTP
64.33333333333333,0.05232703685760498,SMTP
702.5714285714286,0.031740174574010516,SMTP
65.0,0.02525198459625244,SMTP
64.33333333333333,0.20648300647735596,SMTP
61.0,0.05879545211791992,SMTP
765.15625,0.018452413620487336,SMTP
61.0,0.058849453926086426,SMTP
61.0,0.041274428367614746,SMTP
58.5,0.05754995346069336,SMTP
62.333333333333336,0.13306498527526855,SMTP
59.25,0.0429686705271403,SMTP
649.7368421052631,0.0291369476833859,SMTP
661.3421052631579,0.032157537099477405,SMTP
65.66666666666667,0.0070830583572387695,SMTP
72.33333333333333,0.018115520477294922,SMTP
59.666666666666664,0.09475994110107422,SMTP
59.666666666666664,0.10896503925323486,SMTP
59.666666666666664,0.010069012641906738,SMTP
59.666666666666664,0.009505033493041992,SMTP
59.666666666666664,0.009433507919311523,SMTP
61.0,0.009782075881958008,SMTP
61.666666666666664,0.009786486625671387,SMTP
59.666666666666664,0.009495019912719727,SMTP
61.666666666666664,0.021679997444152832,SMTP
59.666666666666664,0.11904001235961914,SMTP
60.333333333333336,0.009192585945129395,SMTP
61.0,0.1133049726486206,SMTP
59.666666666666664,0.29462552070617676,SMTP
59.666666666666664,0.010223984718322754,SMTP
60.333333333333336,0.009488582611083984,SMTP
59.666666666666664,0.41403400897979736,SMTP
61.0,0.009513020515441895,SMTP
61.0,0.015685439109802246,SMTP
60.333333333333336,0.009708046913146973,SMTP
60.333333333333336,0.013815522193908691,SMTP
60.333333333333336,0.010923504829406738,SMTP
61.0,0.009485483169555664,SMTP
59.666666666666664,0.009775042533874512,SMTP
60.333333333333336,0.01533198356628418,SMTP
59.666666666666664,0.009682536125183105,SMTP
61.0,0.00883340835571289,SMTP
60.333333333333336,0.009433984756469727,SMTP
61.666666666666664,0.02057504653930664,SMTP
60.333333333333336,0.010663509368896484,SMTP
59.666666666666664,0.010217547416687012,SMTP
64.33333333333333,0.010859966278076172,SMTP
63.0,0.01418006420135498,SMTP
66.33333333333333,0.17208600044250488,SMTP
702.8,0.04157046710743623,SMTP
59.25,0.16301639874776205,SMTP
723.4117647058823,0.005753242608272668,SMTP
65.0,0.1264495849609375,SMTP
743.1818181818181,0.027012348175048828,SMTP
766.875,0.1944330353890696,SMTP
68.0,0.01506495475769043,SMTP
60.5,0.24918508529663086,SMTP
702.1714285714286,0.0024195278392118566,SMTP
666.4324324324324,0.02005241314570109,SMTP
667.8648648648649,0.20484756098853218,SMTP
722.0588235294117,0.21892439235340466,SMTP
767.7058823529412,0.24589363733927408,SMTP
722.3235294117648,0.2310648470213919,SMTP
722.3235294117648,0.21656079003305145,SMTP
742.8787878787879,0.23949044197797775,SMTP
59.75,0.2527720133463542,SMTP
742.939393939394,0.01052384078502655,SMTP
63.666666666666664,0.03874194622039795,SMTP
61.666666666666664,0.03861093521118164,SMTP
932.9473684210526,0.23332324543514768,SMTP
46.0,0.0,SMTP
46.0,0.0,SMTP
67.66666666666667,0.35076749324798584,SMTP
705.6938775510204,0.056303019324938454,SMTP
59.5,0.1469860076904297,SMTP
59.5,0.14714384078979492,SMTP
63.666666666666664,0.18424856662750244,SMTP
63.666666666666664,0.14836502075195312,SMTP
67.0,0.21971094608306885,SMTP
67.0,0.45067691802978516,SMTP
67.0,0.20523500442504883,SMTP
67.0,0.11895060539245605,SMTP
575.8840579710145,0.05309951656004962,SMTP
64.5,0.5997428894042969,SMTP
61.5,0.12097620964050293,SMTP
653.0576923076923,0.019672529370177026,SMTP
674.156862745098,0.009612479209899903,SMTP
666.2,0.026503368299834584,SMTP
677.5098039215686,0.012075519561767578,SMTP
67.66666666666667,0.18812894821166992,SMTP
72.0,0.1855233907699585,SMTP
70.0,0.18460750579833984,SMTP
70.0,0.09230601787567139,SMTP
742.9787234042553,0.0366429556971011,SMTP
68.33333333333333,0.18617749214172363,SMTP
70.0,0.09268248081207275,SMTP
70.33333333333333,0.18545198440551758,SMTP
69.33333333333333,0.42974698543548584,SMTP
68.66666666666667,0.18485188484191895,SMTP
67.66666666666667,0.18523895740509033,SMTP
645.8076923076923,0.017870374754363417,SMTP
74.33333333333333,0.047591447830200195,SMTP
655.3333333333334,0.04412013179851028,SMTP
71.5,0.05547595024108887,SMTP
71.5,0.055177927017211914,SMTP
71.5,0.05519890785217285,SMTP
693.2244897959183,0.041611477732658386,SMTP
667.5882352941177,0.02658545970916748,SMTP
63.0,0.05649399757385254,SMTP
63.0,0.05661201477050781,SMTP
649.4615384615385,0.01767080437903311,SMTP
686.7755102040817,0.0055837879578272505,SMTP
673.84,0.01657811962828344,SMTP
649.4615384615385,0.005404098361146217,SMTP
956.6595744680851,0.12060171624888545,SMTP
65.66666666666667,0.033156514167785645,SMTP
65.66666666666667,0.033237457275390625,SMTP
65.66666666666667,0.3394840955734253,SMTP
65.5,0.06768178939819336,SMTP
65.66666666666667,0.06763458251953125,SMTP
64.33333333333333,0.04906904697418213,SMTP
64.33333333333333,0.049305081367492676,SMTP
64.33333333333333,0.050563931465148926,SMTP
747.3125,0.04992980652667107,SMTP
796.1555555555556,0.09047300165349786,SMTP
675.5098039215686,0.02430461883544922,SMTP
704.6938775510204,0.03230256338914236,SMTP
643.0925925925926,0.02297401878069032,SMTP
729.5957446808511,0.02961382658585258,SMTP
729.5957446808511,0.026342718497566555,SMTP
747.3125,0.06758063397508987,SMTP
678.469387755102,0.07309979200363159,SMTP
70.0,0.12749409675598145,SMTP
64.66666666666667,0.03964352607727051,SMTP
64.66666666666667,0.03921544551849365,SMTP
64.66666666666667,0.20819997787475586,SMTP
64.66666666666667,0.03875398635864258,SMTP
64.66666666666667,0.039317965507507324,SMTP
722.195652173913,0.009110577901204427,SMTP
64.66666666666667,0.03935897350311279,SMTP
65.0,0.0107344388961792,SMTP
65.0,0.1265549659729004,SMTP
65.0,0.008694052696228027,SMTP
65.0,0.008890032768249512,SMTP
71.33333333333333,0.008609414100646973,SMTP
71.33333333333333,0.008359432220458984,SMTP
64.66666666666667,0.007887482643127441,SMTP
64.66666666666667,0.008615493774414062,SMTP
64.66666666666667,0.01032555103302002,SMTP
926.2888888888889,0.02906490997834639,SMTP
62.666666666666664,0.008344054222106934,SMTP
62.666666666666664,0.008467435836791992,SMTP
71.33333333333333,0.008358001708984375,SMTP
71.33333333333333,0.0087355375289917,SMTP
65.66666666666667,0.008875608444213867,SMTP
65.66666666666667,0.008810997009277344,SMTP
64.66666666666667,0.008650064468383789,SMTP
64.66666666666667,0.008590102195739746,SMTP
71.0,0.008711934089660645,SMTP
69.33333333333333,0.01048290729522705,SMTP
72.66666666666667,0.009907007217407227,SMTP
71.66666666666667,0.010101556777954102,SMTP
71.0,0.011000514030456543,SMTP
69.33333333333333,0.00860595703125,SMTP
72.66666666666667,0.010177016258239746,SMTP
69.0,0.009384989738464355,SMTP
71.66666666666667,0.009581446647644043,SMTP
70.66666666666667,0.009600520133972168,SMTP
69.0,0.008756041526794434,SMTP
70.66666666666667,0.008239984512329102,SMTP
72.66666666666667,0.009326934814453125,SMTP
72.66666666666667,0.0095595121383667,SMTP
73.66666666666667,0.009949088096618652,SMTP
71.0,0.008576512336730957,SMTP
73.66666666666667,0.009927988052368164,SMTP
73.66666666666667,0.011171460151672363,SMTP
71.0,0.009629487991333008,SMTP
73.66666666666667,0.008893013000488281,SMTP
73.33333333333333,0.008712410926818848,SMTP
73.33333333333333,0.008286595344543457,SMTP
71.66666666666667,0.009773969650268555,SMTP
71.66666666666667,0.010019063949584961,SMTP
70.66666666666667,0.007997393608093262,SMTP
70.66666666666667,0.00851750373840332,SMTP
71.66666666666667,0.008768081665039062,SMTP
68.66666666666667,0.009867072105407715,SMTP
71.66666666666667,0.009228944778442383,SMTP
68.66666666666667,0.5385730266571045,SMTP
70.66666666666667,0.4765000343322754,SMTP
74.0,0.543041467666626,SMTP
74.66666666666667,0.0099104642868042,SMTP
75.0,0.5067670345306396,SMTP
74.66666666666667,0.009117484092712402,SMTP
72.0,0.008803486824035645,SMTP
72.0,0.008841514587402344,SMTP
74.0,0.47391748428344727,SMTP
74.0,0.40668654441833496,SMTP
75.0,0.3954000473022461,SMTP
74.0,0.4205814599990845,SMTP
70.66666666666667,0.008342981338500977,SMTP
72.66666666666667,0.009058594703674316,SMTP
72.66666666666667,0.008772492408752441,SMTP
73.33333333333333,0.08819007873535156,SMTP
69.75,0.9997386932373047,SMTP
71.66666666666667,0.0087205171585083,SMTP
73.75,0.7670009930928549,SMTP
75.66666666666667,0.008285045623779297,SMTP
75.66666666666667,0.008504509925842285,SMTP
74.33333333333333,0.00857698917388916,SMTP
74.33333333333333,0.01573348045349121,SMTP
73.33333333333333,0.008608579635620117,SMTP
73.33333333333333,0.008385539054870605,SMTP
71.66666666666667,0.008836507797241211,SMTP
73.66666666666667,0.008521437644958496,SMTP
71.66666666666667,0.010274052619934082,SMTP
73.66666666666667,0.008477568626403809,SMTP
71.33333333333333,0.00817406177520752,SMTP
73.66666666666667,0.0091400146484375,SMTP
72.0,0.7049989700317383,SMTP
73.66666666666667,0.008550047874450684,SMTP
67.33333333333333,0.008684515953063965,SMTP
67.33333333333333,0.009293437004089355,SMTP
72.66666666666667,0.008434414863586426,SMTP
72.66666666666667,0.41402947902679443,SMTP
71.66666666666667,0.009480476379394531,SMTP
71.66666666666667,0.00816357135772705,SMTP
68.0,0.12664997577667236,SMTP
68.0,0.013388514518737793,SMTP
78.0,0.008305072784423828,SMTP
78.0,0.008518457412719727,SMTP
72.66666666666667,0.00828707218170166,SMTP
72.66666666666667,0.008264422416687012,SMTP
75.0,0.008503913879394531,SMTP
75.0,0.008752942085266113,SMTP
72.66666666666667,0.009222984313964844,SMTP
72.66666666666667,0.008800506591796875,SMTP
69.0,0.012092947959899902,SMTP
69.0,0.01132500171661377,SMTP
73.33333333333333,0.008757591247558594,SMTP
73.33333333333333,0.008419990539550781,SMTP
74.66666666666667,0.008387446403503418,SMTP
74.66666666666667,0.008246541023254395,SMTP
73.66666666666667,0.008713483810424805,SMTP
73.66666666666667,0.00820302963256836,SMTP
75.33333333333333,0.008950471878051758,SMTP
75.33333333333333,0.008579492568969727,SMTP
72.33333333333333,0.008620977401733398,SMTP
72.33333333333333,0.008615970611572266,SMTP
75.0,0.134024977684021,SMTP
75.0,0.08648502826690674,SMTP
73.66666666666667,0.11769497394561768,SMTP
73.66666666666667,0.009401559829711914,SMTP
71.0,0.009159564971923828,SMTP
74.33333333333333,0.008235573768615723,SMTP
71.0,0.008132100105285645,SMTP
74.33333333333333,0.008557558059692383,SMTP
74.33333333333333,0.08803999423980713,SMTP
74.33333333333333,0.09631001949310303,SMTP
72.0,0.00916910171508789,SMTP
72.0,0.00960993766784668,SMTP
74.66666666666667,0.008772969245910645,SMTP
74.66666666666667,0.008573532104492188,SMTP
72.66666666666667,0.008679032325744629,SMTP
72.66666666666667,0.08469498157501221,SMTP
74.66666666666667,0.020800471305847168,SMTP
74.66666666666667,0.008719444274902344,SMTP
73.33333333333333,0.008419036865234375,SMTP
73.33333333333333,0.008811473846435547,SMTP
73.33333333333333,0.008268475532531738,SMTP
73.33333333333333,0.014116525650024414,SMTP
69.0,0.009490489959716797,SMTP
69.0,0.0091400146484375,SMTP
71.75,0.9883042971293131,SMTP
74.0,0.008164048194885254,SMTP
74.0,0.008813023567199707,SMTP
71.0,0.00864100456237793,SMTP
71.0,0.008277535438537598,SMTP
74.66666666666667,0.009796977043151855,SMTP
